3.162277660168379412e-01,6.000000000000000000e+02,1.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000021e-03,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000000e+00,1.000000000000000021e-02,1.000000000000000021e-02,0.000000000000000000e+00,5.970588235294117530e-01
3.162277660168379256e+01,9.000000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,3.162277660168379394e-04,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.162277660168379134e-02,3.162277660168379394e-04,1.000000000000000000e+00,5.705882352941176183e-01
3.162277660168379256e+01,9.000000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,3.162277660168379394e-04,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.162277660168379134e-02,3.162277660168379394e-04,1.000000000000000000e+00,5.705882352941176183e-01
3.162277660168379256e+01,9.000000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,3.162277660168379394e-04,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.162277660168379134e-02,3.162277660168379394e-04,1.000000000000000000e+00,5.705882352941176183e-01
3.162277660168379256e+01,9.000000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,3.162277660168379394e-04,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.162277660168379134e-02,3.162277660168379394e-04,1.000000000000000000e+00,5.705882352941176183e-01
3.162277660168379256e+01,9.000000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,3.162277660168379394e-04,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.162277660168379134e-02,3.162277660168379394e-04,1.000000000000000000e+00,5.705882352941176183e-01
3.162277660168379256e+01,9.000000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,3.162277660168379394e-04,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.162277660168379134e-02,3.162277660168379394e-04,1.000000000000000000e+00,5.705882352941176183e-01
3.162277660168379256e+01,9.000000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,3.162277660168379394e-04,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.162277660168379134e-02,3.162277660168379394e-04,1.000000000000000000e+00,5.705882352941176183e-01
3.162277660168379256e+01,9.000000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,3.162277660168379394e-04,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.162277660168379134e-02,3.162277660168379394e-04,1.000000000000000000e+00,5.705882352941176183e-01
3.162277660168379256e+01,9.000000000000000000e+02,1.000000000000000000e+00,1.000000000000000000e+00,3.162277660168379394e-04,1.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,3.162277660168379134e-02,3.162277660168379394e-04,1.000000000000000000e+00,5.705882352941176183e-01
